,Date,Tour,Code département,département,Blancs et nuls,Exprimés,Inscrits,Votants,Abstention,Votants (%),Abstention (%),Année
929,1988-05-08,2.0,69,RHONE,20630.0,493110.0,623065.0,513740.0,109325.0,82.45,17.55,1988
930,1988-05-08,2.0,7,ARDECHE,3946.0,134423.0,165572.0,138369.0,27203.0,83.57,16.43,1988
931,1988-05-08,2.0,70,HAUTE-SAONE,3154.0,111418.0,131810.0,114572.0,17238.0,86.92,13.08,1988
932,1988-05-08,2.0,71,SAONE-ET-LOIRE,7226.0,259810.0,330292.0,267036.0,63256.0,80.85,19.15,1988
933,1988-05-08,2.0,72,SARTHE,6128.0,221057.0,266850.0,227185.0,39665.0,85.14,14.86,1988
934,1988-05-08,2.0,73,SAVOIE,3398.0,126904.0,161238.0,130302.0,30936.0,80.81,19.19,1988
935,1988-05-08,2.0,74,HAUTE-SAVOIE,4782.0,161583.0,201024.0,166365.0,34659.0,82.76,17.24,1988
936,1988-05-08,2.0,75,SEINE,77283.0,2639147.0,3218731.0,2716430.0,502301.0,84.39,15.61,1988
937,1988-05-08,2.0,76,SEINE-MARITIME,16746.0,511192.0,620227.0,527938.0,92289.0,85.12,14.88,1988
938,1988-05-08,2.0,77,SEINE-ET-MARNE,7946.0,267536.0,323844.0,275482.0,48362.0,85.07,14.93,1988
939,1988-05-08,2.0,78,YVELINES,32655.0,1189766.0,1413312.0,1222421.0,190891.0,86.49,13.51,1988
940,1988-05-08,2.0,79,DEUX-SEVRES,6229.0,164058.0,199662.0,170287.0,29375.0,85.29,14.71,1988
941,1988-05-08,2.0,8,ARDENNES,3596.0,139583.0,166734.0,143179.0,23555.0,85.87,14.13,1988
942,1988-05-08,2.0,80,SOMME,6373.0,260190.0,296537.0,266563.0,29974.0,89.89,10.11,1988
943,1988-05-08,2.0,81,TARN,6027.0,177425.0,207872.0,183452.0,24420.0,88.25,11.75,1988
944,1988-05-08,2.0,82,TARN-ET-GARONNE,2969.0,93950.0,111259.0,96919.0,14340.0,87.11,12.89,1988
945,1988-05-08,2.0,83,VAR,6320.0,251982.0,312992.0,258302.0,54690.0,82.53,17.47,1988
946,1988-05-08,2.0,84,VAUCLUSE,5534.0,161618.0,194235.0,167152.0,27083.0,86.06,13.94,1988
947,1988-05-08,2.0,85,VENDEE,9024.0,211983.0,254126.0,221007.0,33119.0,86.97,13.03,1988
948,1988-05-08,2.0,86,VIENNE,5380.0,167878.0,206752.0,173258.0,33494.0,83.8,16.2,1988
949,1988-05-08,2.0,87,HAUTE-VIENNE,3718.0,189829.0,226734.0,193547.0,33187.0,85.36,14.64,1988
950,1988-05-08,2.0,88,VOSGES,5924.0,189738.0,230192.0,195662.0,34530.0,85.0,15.0,1988
951,1988-05-08,2.0,89,YONNE,4328.0,140925.0,172507.0,145253.0,27254.0,84.2,15.8,1988
952,1988-05-08,2.0,9,ARIEGE,1347.0,78118.0,94742.0,79465.0,15277.0,83.88,16.12,1988
953,1988-05-08,2.0,90,TERRITOIRE DE BELFORT,1317.0,52960.0,64220.0,54277.0,9943.0,84.52,15.48,1988
954,1995-04-23,1.0,1,AIN,7736.0,243797.0,314259.0,251533.0,62726.0,80.04,19.96,1995
955,1995-04-23,1.0,10,AUBE,4393.0,150763.0,192789.0,155156.0,37633.0,80.48,19.52,1995
956,1995-04-23,1.0,11,AUDE,5203.0,181783.0,225975.0,186986.0,38989.0,82.75,17.25,1995
957,1995-04-23,1.0,12,AVEYRON,6144.0,171404.0,212792.0,177548.0,35244.0,83.44,16.56,1995
958,1995-04-23,1.0,13,BOUCHES-DU-RHONE,19914.0,829757.0,1108942.0,849671.0,259271.0,76.62,23.38,1995
959,1995-04-23,1.0,14,CALVADOS,9585.0,344319.0,437282.0,353904.0,83378.0,80.93,19.07,1995
960,1995-04-23,1.0,15,CANTAL,2633.0,99668.0,125662.0,102301.0,23361.0,81.41,18.59,1995
961,1995-04-23,1.0,16,CHARENTE,7355.0,196166.0,254536.0,203521.0,51015.0,79.96,20.04,1995
962,1995-04-23,1.0,17,CHARENTE-MARITIME,10021.0,303498.0,397086.0,313519.0,83567.0,78.95,21.05,1995
963,1995-04-23,1.0,18,CHER,6050.0,175975.0,228986.0,182025.0,46961.0,79.49,20.51,1995
964,1995-04-23,1.0,19,CORREZE,3421.0,155436.0,185134.0,158857.0,26277.0,85.81,14.19,1995
965,1995-04-23,1.0,2,AISNE,7906.0,294084.0,371939.0,301990.0,69949.0,81.19,18.81,1995
966,1995-04-23,1.0,21,COTE-D'OR,7043.0,255454.0,326948.0,262497.0,64451.0,80.29,19.71,1995
967,1995-04-23,1.0,22,COTES-D'ARMOR,8656.0,342737.0,420696.0,351393.0,69303.0,83.53,16.47,1995
968,1995-04-23,1.0,23,CREUSE,2754.0,81010.0,105801.0,83764.0,22037.0,79.17,20.83,1995
969,1995-04-23,1.0,24,DORDOGNE,9113.0,242724.0,303089.0,251837.0,51252.0,83.09,16.91,1995
970,1995-04-23,1.0,25,DOUBS,7415.0,259253.0,325938.0,266668.0,59270.0,81.82,18.18,1995
971,1995-04-23,1.0,26,DROME,6862.0,227192.0,292297.0,234054.0,58243.0,80.07,19.93,1995
972,1995-04-23,1.0,27,EURE,8238.0,282571.0,359333.0,290809.0,68524.0,80.93,19.07,1995
973,1995-04-23,1.0,28,EURE-ET-LOIR,6031.0,213390.0,273171.0,219421.0,53750.0,80.32,19.68,1995
974,1995-04-23,1.0,29,FINISTERE,11101.0,498966.0,625550.0,510067.0,115483.0,81.54,18.46,1995
975,1995-04-23,1.0,2A,CORSE-DU-SUD,986.0,53866.0,81100.0,54852.0,26248.0,67.64,32.36,1995
976,1995-04-23,1.0,2B,HAUTE-CORSE,1432.0,64313.0,98947.0,65745.0,33202.0,66.44,33.56,1995
977,1995-04-23,1.0,3,ALLIER,7728.0,204147.0,264005.0,211875.0,52130.0,80.25,19.75,1995
978,1995-04-23,1.0,30,GARD,8989.0,329047.0,420294.0,338036.0,82258.0,80.43,19.57,1995
979,1995-04-23,1.0,31,HAUTE-GARONNE,16085.0,516398.0,654466.0,532483.0,121983.0,81.36,18.64,1995
980,1995-04-23,1.0,32,GERS,4161.0,107827.0,136625.0,111988.0,24637.0,81.97,18.03,1995
981,1995-04-23,1.0,33,GIRONDE,17962.0,646417.0,827836.0,664379.0,163457.0,80.25,19.75,1995
982,1995-04-23,1.0,34,HERAULT,11705.0,452703.0,576736.0,464408.0,112328.0,80.52,19.48,1995
983,1995-04-23,1.0,35,ILLE-ET-VILAINE,13583.0,463324.0,581428.0,476907.0,104521.0,82.02,17.98,1995
984,1995-04-23,1.0,36,INDRE,5764.0,139780.0,180705.0,145544.0,35161.0,80.54,19.46,1995
985,1995-04-23,1.0,37,INDRE-ET-LOIRE,9660.0,285449.0,369275.0,295109.0,74166.0,79.92,20.08,1995
986,1995-04-23,1.0,38,ISERE,15024.0,521631.0,672788.0,536655.0,136133.0,79.77,20.23,1995
987,1995-04-23,1.0,39,JURA,4942.0,140045.0,177806.0,144987.0,32819.0,81.54,18.46,1995
988,1995-04-23,1.0,4,ALPES-DE-HAUTE-PROVENCE,2705.0,80056.0,103874.0,82761.0,21113.0,79.67,20.33,1995
989,1995-04-23,1.0,40,LANDES,6622.0,195836.0,244917.0,202458.0,42459.0,82.66,17.34,1995
990,1995-04-23,1.0,41,LOIR-ET-CHER,6295.0,180026.0,228208.0,186321.0,41887.0,81.65,18.35,1995
991,1995-04-23,1.0,42,LOIRE,10791.0,373250.0,486507.0,384041.0,102466.0,78.94,21.06,1995
992,1995-04-23,1.0,43,HAUTE-LOIRE,4470.0,125810.0,159947.0,130280.0,29667.0,81.45,18.55,1995
993,1995-04-23,1.0,44,LOIRE-ATLANTIQUE,18624.0,600334.0,768340.0,618958.0,149382.0,80.56,19.44,1995
994,1995-04-23,1.0,45,LOIRET,9582.0,310844.0,395218.0,320426.0,74792.0,81.08,18.92,1995
995,1995-04-23,1.0,46,LOT,3819.0,107076.0,131509.0,110895.0,20614.0,84.33,15.67,1995
996,1995-04-23,1.0,47,LOT-ET-GARONNE,6256.0,178755.0,224985.0,185011.0,39974.0,82.23,17.77,1995
997,1995-04-23,1.0,48,LOZERE,1241.0,46920.0,57701.0,48161.0,9540.0,83.47,16.53,1995
998,1995-04-23,1.0,49,MAINE-ET-LOIRE,15212.0,389748.0,489715.0,404960.0,84755.0,82.69,17.31,1995
999,1995-04-23,1.0,5,HAUTES-ALPES,2370.0,68355.0,88719.0,70725.0,17994.0,79.72,20.28,1995
1000,1995-04-23,1.0,50,MANCHE,7826.0,278088.0,351768.0,285914.0,65854.0,81.28,18.72,1995
1001,1995-04-23,1.0,51,MARNE,6863.0,278999.0,366488.0,285862.0,80626.0,78.0,22.0,1995
1002,1995-04-23,1.0,52,HAUTE-MARNE,3635.0,111197.0,145981.0,114832.0,31149.0,78.66,21.34,1995
1003,1995-04-23,1.0,53,MAYENNE,6695.0,165257.0,206397.0,171952.0,34445.0,83.31,16.69,1995
1004,1995-04-23,1.0,54,MEURTHE-ET-MOSELLE,9549.0,360232.0,470685.0,369781.0,100904.0,78.56,21.44,1995
1005,1995-04-23,1.0,55,MEUSE,3218.0,110039.0,140834.0,113257.0,27577.0,80.42,19.58,1995
1006,1995-04-23,1.0,56,MORBIHAN,9385.0,380036.0,472281.0,389421.0,82860.0,82.46,17.54,1995
1007,1995-04-23,1.0,57,MOSELLE,15548.0,524999.0,690316.0,540547.0,149769.0,78.3,21.7,1995
1008,1995-04-23,1.0,58,NIEVRE,4474.0,134349.0,173997.0,138823.0,35174.0,79.78,20.22,1995
1009,1995-04-23,1.0,59,NORD,35664.0,1302277.0,1677860.0,1337941.0,339919.0,79.74,20.26,1995
1010,1995-04-23,1.0,6,ALPES-MARITIMES,9351.0,505031.0,680770.0,514382.0,166388.0,75.56,24.44,1995
1011,1995-04-23,1.0,60,OISE,9676.0,387761.0,488437.0,397437.0,91000.0,81.37,18.63,1995
1012,1995-04-23,1.0,61,ORNE,4973.0,169886.0,213690.0,174859.0,38831.0,81.83,18.17,1995
1013,1995-04-23,1.0,62,PAS-DE-CALAIS,28218.0,799856.0,1016315.0,828074.0,188241.0,81.48,18.52,1995
1014,1995-04-23,1.0,63,PUY-DE-DOME,11706.0,327349.0,415645.0,339055.0,76590.0,81.57,18.43,1995
1015,1995-04-23,1.0,64,PYRENEES-ATLANTIQUES,11351.0,333929.0,432701.0,345280.0,87421.0,79.8,20.2,1995
1016,1995-04-23,1.0,65,HAUTES-PYRENEES,4983.0,133878.0,173682.0,138861.0,34821.0,79.95,20.05,1995
1017,1995-04-23,1.0,66,PYRENEES-ORIENTALES,5435.0,206634.0,266855.0,212069.0,54786.0,79.47,20.53,1995
1018,1995-04-23,1.0,67,BAS-RHIN,13602.0,505329.0,653671.0,518931.0,134740.0,79.39,20.61,1995
1019,1995-04-23,1.0,68,HAUT-RHIN,10496.0,355278.0,458432.0,365774.0,92658.0,79.79,20.21,1995
1020,1995-04-23,1.0,69,RHONE,16854.0,722974.0,922695.0,739828.0,182867.0,80.18,19.82,1995
1021,1995-04-23,1.0,7,ARDECHE,5252.0,166040.0,211247.0,171292.0,39955.0,81.09,18.91,1995
1022,1995-04-23,1.0,70,HAUTE-SAONE,5036.0,134311.0,170138.0,139347.0,30791.0,81.9,18.1,1995
1023,1995-04-23,1.0,71,SAONE-ET-LOIRE,11877.0,302560.0,399842.0,314437.0,85405.0,78.64,21.36,1995
1024,1995-04-23,1.0,72,SARTHE,11906.0,292604.0,378616.0,304510.0,74106.0,80.43,19.57,1995
1025,1995-04-23,1.0,73,SAVOIE,5361.0,194038.0,249352.0,199399.0,49953.0,79.97,20.03,1995
1026,1995-04-23,1.0,74,HAUTE-SAVOIE,8652.0,298515.0,385732.0,307167.0,78565.0,79.63,20.37,1995
1027,1995-04-23,1.0,75,PARIS,13851.0,842661.0,1168036.0,856512.0,311524.0,73.33,26.67,1995
1028,1995-04-23,1.0,76,SEINE-MARITIME,18244.0,644130.0,831766.0,662374.0,169392.0,79.63,20.37,1995
1029,1995-04-23,1.0,77,SEINE-ET-MARNE,12012.0,510588.0,691005.0,522600.0,168405.0,75.63,24.37,1995
1030,1995-04-23,1.0,78,YVELINES,13229.0,621393.0,822940.0,634622.0,188318.0,77.12,22.88,1995
1031,1995-04-23,1.0,79,DEUX-SEVRES,8376.0,203274.0,259259.0,211650.0,47609.0,81.64,18.36,1995
1032,1995-04-23,1.0,8,ARDENNES,3633.0,148791.0,194299.0,152424.0,41875.0,78.45,21.55,1995
1033,1995-04-23,1.0,80,SOMME,9278.0,314514.0,391302.0,323792.0,67510.0,82.75,17.25,1995
1034,1995-04-23,1.0,81,TARN,8061.0,207477.0,257286.0,215538.0,41748.0,83.77,16.23,1995
1035,1995-04-23,1.0,82,TARN-ET-GARONNE,3922.0,121294.0,151233.0,125216.0,26017.0,82.8,17.2,1995
1036,1995-04-23,1.0,83,VAR,10089.0,447439.0,601391.0,457528.0,143863.0,76.08,23.92,1995
1037,1995-04-23,1.0,84,VAUCLUSE,7218.0,252649.0,325284.0,259867.0,65417.0,79.89,20.11,1995
1038,1995-04-23,1.0,85,VENDEE,11127.0,321151.0,394215.0,332278.0,61937.0,84.29,15.71,1995
1039,1995-04-23,1.0,86,VIENNE,8449.0,219358.0,281401.0,227807.0,53594.0,80.95,19.05,1995
1040,1995-04-23,1.0,87,HAUTE-VIENNE,8563.0,209914.0,263199.0,218477.0,44722.0,83.01,16.99,1995
1041,1995-04-23,1.0,88,VOSGES,8136.0,217866.0,278909.0,226002.0,52907.0,81.03,18.97,1995
1042,1995-04-23,1.0,89,YONNE,5569.0,178400.0,230305.0,183969.0,46336.0,79.88,20.12,1995
1043,1995-04-23,1.0,9,ARIEGE,2663.0,85602.0,108226.0,88265.0,19961.0,81.56,18.44,1995
1044,1995-04-23,1.0,90,TERRITOIRE DE BELFORT,2217.0,69139.0,87668.0,71356.0,16312.0,81.39,18.61,1995
1045,1995-04-23,1.0,91,ESSONNE,12168.0,512619.0,683626.0,524787.0,158839.0,76.77,23.23,1995
1046,1995-04-23,1.0,92,HAUTS-DE-SEINE,11450.0,604652.0,823909.0,616102.0,207807.0,74.78,25.22,1995
1047,1995-04-23,1.0,93,SEINE-SAINT-DENIS,10617.0,485489.0,683919.0,496106.0,187813.0,72.54,27.46,1995
1048,1995-04-23,1.0,94,VAL-DE-MARNE,11939.0,510878.0,692561.0,522817.0,169744.0,75.49,24.51,1995
1049,1995-04-23,1.0,95,VAL-D'OISE,10001.0,452111.0,611098.0,462112.0,148986.0,75.62,24.38,1995
1050,1995-05-07,2.0,1,AIN,8446.0,231916.0,285010.0,240362.0,44648.0,84.33,15.67,1995
1051,1995-05-07,2.0,10,AUBE,6304.0,155265.0,192309.0,161569.0,30740.0,84.02,15.98,1995
1052,1995-05-07,2.0,11,AUDE,7735.0,182454.0,216655.0,190189.0,26466.0,87.78,12.22,1995
1053,1995-05-07,2.0,12,AVEYRON,5660.0,182029.0,212348.0,187689.0,24659.0,88.39,11.61,1995
1054,1995-05-07,2.0,13,BOUCHES-DU-RHONE,38375.0,850195.0,1084148.0,888570.0,195578.0,81.96,18.04,1995
1055,1995-05-07,2.0,14,CALVADOS,10765.0,339420.0,414263.0,350185.0,64078.0,84.53,15.47,1995
1056,1995-05-07,2.0,15,CANTAL,2461.0,106661.0,125187.0,109122.0,16065.0,87.17,12.83,1995
1057,1995-05-07,2.0,16,CHARENTE,6939.0,209466.0,252056.0,216405.0,35651.0,85.86,14.14,1995
1058,1995-05-07,2.0,17,CHARENTE-MARITIME,10413.0,309163.0,380808.0,319576.0,61232.0,83.92,16.08,1995
1059,1995-05-07,2.0,18,CHER,7547.0,183656.0,225184.0,191203.0,33981.0,84.91,15.09,1995
1060,1995-05-07,2.0,19,CORREZE,5168.0,162923.0,186009.0,168091.0,17918.0,90.37,9.63,1995
1061,1995-05-07,2.0,2,AISNE,11058.0,304562.0,365213.0,315620.0,49593.0,86.42,13.58,1995
1062,1995-05-07,2.0,21,COTE-D'OR,8806.0,257573.0,312697.0,266379.0,46318.0,85.19,14.81,1995
1063,1995-05-07,2.0,22,COTES-D'ARMOR,9942.0,355640.0,412702.0,365582.0,47120.0,88.58,11.42,1995
1064,1995-05-07,2.0,23,CREUSE,2965.0,90884.0,111097.0,93849.0,17248.0,84.47,15.53,1995
1065,1995-05-07,2.0,24,DORDOGNE,9266.0,258138.0,301880.0,267404.0,34476.0,88.58,11.42,1995
1066,1995-05-07,2.0,25,DOUBS,9567.0,256532.0,306721.0,266099.0,40622.0,86.76,13.24,1995
1067,1995-05-07,2.0,26,DROME,8909.0,225302.0,274955.0,234211.0,40744.0,85.18,14.82,1995
1068,1995-05-07,2.0,27,EURE,9859.0,277056.0,336157.0,286915.0,49242.0,85.35,14.65,1995
1069,1995-05-07,2.0,28,EURE-ET-LOIR,8107.0,211940.0,256459.0,220047.0,36412.0,85.8,14.2,1995
1070,1995-05-07,2.0,29,FINISTERE,13122.0,516674.0,615115.0,529796.0,85319.0,86.13,13.87,1995
1071,1995-05-07,2.0,2A,CORSE-DU-SUD,1583.0,69206.0,91995.0,70789.0,21206.0,76.95,23.05,1995
1072,1995-05-07,2.0,2B,HAUTE-CORSE,1755.0,85361.0,114465.0,87116.0,27349.0,76.11,23.89,1995
1073,1995-05-07,2.0,3,ALLIER,9015.0,217058.0,266171.0,226073.0,40098.0,84.94,15.06,1995
1074,1995-05-07,2.0,30,GARD,15380.0,320306.0,394448.0,335686.0,58762.0,85.1,14.9,1995
1075,1995-05-07,2.0,31,HAUTE-GARONNE,17007.0,481134.0,589518.0,498141.0,91377.0,84.5,15.5,1995
1076,1995-05-07,2.0,32,GERS,3972.0,115525.0,137965.0,119497.0,18468.0,86.61,13.39,1995
1077,1995-05-07,2.0,33,GIRONDE,21028.0,637254.0,775215.0,658282.0,116933.0,84.92,15.08,1995
1078,1995-05-07,2.0,34,HERAULT,16526.0,423039.0,516220.0,439565.0,76655.0,85.15,14.85,1995
1079,1995-05-07,2.0,35,ILLE-ET-VILAINE,13024.0,444457.0,531313.0,457481.0,73832.0,86.1,13.9,1995
1080,1995-05-07,2.0,36,INDRE,6511.0,151463.0,181887.0,157974.0,23913.0,86.85,13.15,1995
1081,1995-05-07,2.0,37,INDRE-ET-LOIRE,10820.0,284306.0,351026.0,295126.0,55900.0,84.08,15.92,1995
1082,1995-05-07,2.0,38,ISERE,18822.0,501490.0,612725.0,520312.0,92413.0,84.92,15.08,1995
1083,1995-05-07,2.0,39,JURA,6207.0,144058.0,173384.0,150265.0,23119.0,86.67,13.33,1995
1084,1995-05-07,2.0,4,ALPES-DE-HAUTE-PROVENCE,3469.0,80347.0,97378.0,83816.0,13562.0,86.07,13.93,1995
1085,1995-05-07,2.0,40,LANDES,6163.0,199496.0,233660.0,205659.0,28001.0,88.02,11.98,1995
1086,1995-05-07,2.0,41,LOIR-ET-CHER,7303.0,181360.0,216783.0,188663.0,28120.0,87.03,12.97,1995
1087,1995-05-07,2.0,42,LOIRE,15625.0,379159.0,477641.0,394784.0,82857.0,82.65,17.35,1995
1088,1995-05-07,2.0,43,HAUTE-LOIRE,5099.0,130310.0,156669.0,135409.0,21260.0,86.43,13.57,1995
1089,1995-05-07,2.0,44,LOIRE-ATLANTIQUE,19363.0,571944.0,704534.0,591307.0,113227.0,83.93,16.07,1995
1090,1995-05-07,2.0,45,LOIRET,12623.0,302035.0,364733.0,314658.0,50075.0,86.27,13.73,1995
1091,1995-05-07,2.0,46,LOT,3455.0,105158.0,121744.0,108613.0,13131.0,89.21,10.79,1995
1092,1995-05-07,2.0,47,LOT-ET-GARONNE,7818.0,187260.0,224023.0,195078.0,28945.0,87.08,12.92,1995
1093,1995-05-07,2.0,48,LOZERE,1391.0,48556.0,57111.0,49947.0,7164.0,87.46,12.54,1995
1094,1995-05-07,2.0,49,MAINE-ET-LOIRE,14523.0,381116.0,460544.0,395639.0,64905.0,85.91,14.09,1995
1095,1995-05-07,2.0,5,HAUTES-ALPES,2510.0,68137.0,81739.0,70647.0,11092.0,86.43,13.57,1995
1096,1995-05-07,2.0,50,MANCHE,8727.0,282166.0,340887.0,290893.0,49994.0,85.33,14.67,1995
1097,1995-05-07,2.0,51,MARNE,10320.0,284641.0,352619.0,294961.0,57658.0,83.65,16.35,1995
1098,1995-05-07,2.0,52,HAUTE-MARNE,4787.0,119082.0,147146.0,123869.0,23277.0,84.18,15.82,1995
1099,1995-05-07,2.0,53,MAYENNE,6003.0,165551.0,196587.0,171554.0,25033.0,87.27,12.73,1995
1100,1995-05-07,2.0,54,MEURTHE-ET-MOSELLE,14859.0,372934.0,469317.0,387793.0,81524.0,82.63,17.37,1995
1101,1995-05-07,2.0,55,MEUSE,4561.0,116234.0,140223.0,120795.0,19428.0,86.14,13.86,1995
1102,1995-05-07,2.0,56,MORBIHAN,11328.0,370009.0,443338.0,381337.0,62001.0,86.01,13.99,1995
1103,1995-05-07,2.0,57,MOSELLE,24685.0,534025.0,666352.0,558710.0,107642.0,83.85,16.15,1995
1104,1995-05-07,2.0,58,NIEVRE,5063.0,146915.0,177107.0,151978.0,25129.0,85.81,14.19,1995
1105,1995-05-07,2.0,59,NORD,55426.0,1330483.0,1634341.0,1385909.0,248432.0,84.8,15.2,1995
1106,1995-05-07,2.0,6,ALPES-MARITIMES,16809.0,519001.0,648664.0,535810.0,112854.0,82.6,17.4,1995
1107,1995-05-07,2.0,60,OISE,14511.0,368622.0,443430.0,383133.0,60297.0,86.4,13.6,1995
1108,1995-05-07,2.0,61,ORNE,5822.0,175973.0,210079.0,181795.0,28284.0,86.54,13.46,1995
1109,1995-05-07,2.0,62,PAS-DE-CALAIS,34758.0,818309.0,985481.0,853067.0,132414.0,86.56,13.44,1995
1110,1995-05-07,2.0,63,PUY-DE-DOME,13061.0,332023.0,401047.0,345084.0,55963.0,86.05,13.95,1995
1111,1995-05-07,2.0,64,PYRENEES-ATLANTIQUES,10991.0,343524.0,413388.0,354515.0,58873.0,85.76,14.24,1995
1112,1995-05-07,2.0,65,HAUTES-PYRENEES,5007.0,140269.0,171714.0,145276.0,26438.0,84.6,15.4,1995
1113,1995-05-07,2.0,66,PYRENEES-ORIENTALES,7880.0,204033.0,251848.0,211913.0,39935.0,84.14,15.86,1995
1114,1995-05-07,2.0,67,BAS-RHIN,23120.0,488660.0,617036.0,511780.0,105256.0,82.94,17.06,1995
1115,1995-05-07,2.0,68,HAUT-RHIN,17155.0,345895.0,436093.0,363050.0,73043.0,83.25,16.75,1995
1116,1995-05-07,2.0,69,RHONE,27496.0,698703.0,880685.0,726199.0,154486.0,82.46,17.54,1995
1117,1995-05-07,2.0,7,ARDECHE,6013.0,169289.0,203485.0,175302.0,28183.0,86.15,13.85,1995
1118,1995-05-07,2.0,70,HAUTE-SAONE,6060.0,139964.0,165563.0,146024.0,19539.0,88.2,11.8,1995
1119,1995-05-07,2.0,71,SAONE-ET-LOIRE,11918.0,318512.0,396427.0,330430.0,65997.0,83.35,16.65,1995
1120,1995-05-07,2.0,72,SARTHE,11351.0,296104.0,362781.0,307455.0,55326.0,84.75,15.25,1995
1121,1995-05-07,2.0,73,SAVOIE,6385.0,186122.0,230101.0,192507.0,37594.0,83.66,16.34,1995
1122,1995-05-07,2.0,74,HAUTE-SAVOIE,9644.0,272194.0,336653.0,281838.0,54815.0,83.72,16.28,1995
1123,1995-05-07,2.0,75,PARIS,25794.0,968662.0,1238758.0,994456.0,244302.0,80.28,19.72,1995
1124,1995-05-07,2.0,76,SEINE-MARITIME,23591.0,657122.0,807671.0,680713.0,126958.0,84.28,15.72,1995
1125,1995-05-07,2.0,77,SEINE-ET-MARNE,20337.0,490357.0,609053.0,510694.0,98359.0,83.85,16.15,1995
1126,1995-05-07,2.0,78,YVELINES,22520.0,628633.0,772371.0,651153.0,121218.0,84.31,15.69,1995
1127,1995-05-07,2.0,79,DEUX-SEVRES,7735.0,208701.0,250082.0,216436.0,33646.0,86.55,13.45,1995
1128,1995-05-07,2.0,8,ARDENNES,5555.0,158978.0,193795.0,164533.0,29262.0,84.9,15.1,1995
1129,1995-05-07,2.0,80,SOMME,11969.0,323563.0,380852.0,335532.0,45320.0,88.1,11.9,1995
1130,1995-05-07,2.0,81,TARN,8860.0,215556.0,253361.0,224416.0,28945.0,88.58,11.42,1995
1131,1995-05-07,2.0,82,TARN-ET-GARONNE,4647.0,122882.0,145346.0,127529.0,17817.0,87.74,12.26,1995
1132,1995-05-07,2.0,83,VAR,16694.0,438652.0,542587.0,455346.0,87241.0,83.92,16.08,1995
1133,1995-05-07,2.0,84,VAUCLUSE,12119.0,249327.0,304082.0,261446.0,42636.0,85.98,14.02,1995
1134,1995-05-07,2.0,85,VENDEE,10335.0,309091.0,364404.0,319426.0,44978.0,87.66,12.34,1995
1135,1995-05-07,2.0,86,VIENNE,8104.0,224553.0,270900.0,232657.0,38243.0,85.88,14.12,1995
1136,1995-05-07,2.0,87,HAUTE-VIENNE,9509.0,219234.0,262264.0,228743.0,33521.0,87.22,12.78,1995
1137,1995-05-07,2.0,88,VOSGES,10934.0,224994.0,275142.0,235928.0,39214.0,85.75,14.25,1995
1138,1995-05-07,2.0,89,YONNE,7241.0,181808.0,220999.0,189049.0,31950.0,85.54,14.46,1995
1139,1995-05-07,2.0,9,ARIEGE,2982.0,90832.0,108104.0,93814.0,14290.0,86.78,13.22,1995
1140,1995-05-07,2.0,90,TERRITOIRE DE BELFORT,3415.0,69443.0,84899.0,72858.0,12041.0,85.82,14.18,1995
1141,1995-05-07,2.0,91,ESSONNE,20709.0,513752.0,635956.0,534461.0,101495.0,84.04,15.96,1995
1142,1995-05-07,2.0,92,HAUTS-DE-SEINE,22629.0,659555.0,816648.0,682184.0,134464.0,83.53,16.47,1995
1143,1995-05-07,2.0,93,SEINE-SAINT-DENIS,24883.0,537749.0,710131.0,562632.0,147499.0,79.23,20.77,1995
1144,1995-05-07,2.0,94,VAL-DE-MARNE,22056.0,550227.0,699619.0,572283.0,127336.0,81.8,18.2,1995
1145,1995-05-07,2.0,95,VAL-D'OISE,18910.0,455119.0,572145.0,474029.0,98116.0,82.85,17.15,1995
1146,2002-04-21,1.0,1,AIN,8565.0,240652.0,338220.0,249217.0,89003.0,73.68,26.32,2002
1147,2002-04-21,1.0,10,AUBE,4784.0,138140.0,193701.0,142924.0,50777.0,73.79,26.21,2002
1148,2002-04-21,1.0,11,AUDE,6558.0,173434.0,236852.0,179992.0,56860.0,75.99,24.01,2002
1149,2002-04-21,1.0,12,AVEYRON,8073.0,159798.0,214595.0,167871.0,46724.0,78.23,21.77,2002
1150,2002-04-21,1.0,13,BOUCHES-DU-RHONE,22258.0,815890.0,1144969.0,838148.0,306821.0,73.2,26.8,2002
1151,2002-04-21,1.0,14,CALVADOS,10918.0,325572.0,458071.0,336490.0,121581.0,73.46,26.54,2002
1152,2002-04-21,1.0,15,CANTAL,3967.0,88595.0,123827.0,92562.0,31265.0,74.75,25.25,2002
1153,2002-04-21,1.0,16,CHARENTE,7612.0,180176.0,255110.0,187788.0,67322.0,73.61,26.39,2002
1154,2002-04-21,1.0,17,CHARENTE-MARITIME,11200.0,294002.0,417856.0,305202.0,112654.0,73.04,26.96,2002
1155,2002-04-21,1.0,18,CHER,6452.0,160858.0,228120.0,167310.0,60810.0,73.34,26.66,2002
1156,2002-04-21,1.0,19,CORREZE,6009.0,140736.0,184267.0,146745.0,37522.0,79.64,20.36,2002
1157,2002-04-21,1.0,2,AISNE,8848.0,261803.0,366934.0,270651.0,96283.0,73.76,26.24,2002
1158,2002-04-21,1.0,21,COTE-D'OR,7913.0,241535.0,330318.0,249448.0,80870.0,75.52,24.48,2002
